timestamp,workload,size,device,repeat,batch_size,energy_j,energy_j_per_op,time_s,time_s_per_op,gpu_kernel_time_s,gpu_kernel_time_s_per_op,cpu_model,gpu_model,driver_version,rapl_available,timing_method,energy_method,notes
2025-09-16T14:52:14.456464,GEMM,2000,CPU,1,50,220.657272,4.41314544,5.216751623998789,0.10433503247997578,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:52:19.673800,GEMM,2000,CPU,2,50,232.014847,4.64029694,5.254266801000995,0.10508533602001989,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:52:24.928505,GEMM,2000,CPU,3,50,230.943684,4.61887368,5.258095487999526,0.10516190975999053,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:52:30.187019,GEMM,2000,CPU,4,50,221.572064,4.4314412800000005,5.211874401000387,0.10423748802000773,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:52:35.399316,GEMM,2000,CPU,5,50,228.233303,4.56466606,5.219610140000441,0.10439220280000881,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:52:40.619379,GEMM,2000,CPU,6,50,221.673322,4.43346644,5.225490197999534,0.10450980395999068,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:52:45.845310,GEMM,2000,CPU,7,50,224.71909,4.4943818,5.207881451000503,0.10415762902001006,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:52:51.053605,GEMM,2000,CPU,8,50,232.621841,4.65243682,5.225605298001028,0.10451210596002056,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:52:56.279628,GEMM,2000,CPU,9,50,216.820185,4.3364037,5.210256933998608,0.10420513867997215,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:53:01.490308,GEMM,2000,CPU,10,50,219.601488,4.39202976,5.211246549000862,0.10422493098001723,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:53:06.701997,GEMM,2000,GPU,1,50,20.48300000000745,0.409660000000149,0.05135852300008992,0.0010271704600017984,0.0425615348815918,0.000851230697631836,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:53:06.810754,GEMM,2000,GPU,2,50,0.04434343867706775,0.000886868773541355,0.041034603000298375,0.0008206920600059675,0.04091494369506836,0.0008182988739013671,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,power_integration_fallback_zero_counter,energy_counter_zero_fallback_to_integration
2025-09-16T14:53:06.865342,GEMM,2000,GPU,3,50,15.925999999977648,0.31851999999955294,0.04104456799905165,0.0008208913599810331,0.040899585723876954,0.0008179917144775391,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:53:06.923009,GEMM,2000,GPU,4,50,27.96100000012666,0.5592200000025332,0.041532125000230735,0.0008306425000046147,0.041411582946777346,0.0008282316589355469,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:53:06.976964,GEMM,2000,GPU,5,50,0.03879756488811836,0.0007759512977623673,0.041479769000943634,0.0008295953800188726,0.04136140823364258,0.0008272281646728516,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,power_integration_fallback_zero_counter,energy_counter_zero_fallback_to_integration
2025-09-16T14:53:07.031828,GEMM,2000,GPU,6,50,26.662000000011176,0.5332400000002235,0.04151179099972069,0.0008302358199944138,0.04139519882202149,0.0008279039764404298,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:53:07.090583,GEMM,2000,GPU,7,50,0.0452848415676599,0.000905696831353198,0.04094660000009753,0.0008189320000019507,0.04083609771728516,0.0008167219543457031,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,power_integration_fallback_zero_counter,energy_counter_zero_fallback_to_integration
2025-09-16T14:53:07.145898,GEMM,2000,GPU,8,50,20.932999999960884,0.4186599999992177,0.0410220699995989,0.000820441399991978,0.04090265655517578,0.0008180531311035156,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:53:07.203605,GEMM,2000,GPU,9,50,0.029839005995538175,0.0005967801199107635,0.041358512000442715,0.0008271702400088543,0.0412334098815918,0.000824668197631836,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,power_integration_fallback_zero_counter,energy_counter_zero_fallback_to_integration
2025-09-16T14:53:07.257662,GEMM,2000,GPU,10,50,23.35299999988638,0.46705999999772757,0.04153531100018881,0.0008307062200037762,0.04142182540893555,0.0008284365081787109,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:53:07.732424,GEMM,4000,CPU,1,20,712.533576,35.6266788,16.049776142001065,0.8024888071000532,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:53:23.782741,GEMM,4000,CPU,2,20,691.603576,34.5801788,16.06167839599948,0.803083919799974,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:53:39.844839,GEMM,4000,CPU,3,20,704.335172,35.2167586,16.1474473269991,0.807372366349955,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:53:55.992739,GEMM,4000,CPU,4,20,705.077602,35.253880099999996,16.02241580699956,0.8011207903499781,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:54:12.015564,GEMM,4000,CPU,5,20,718.196892,35.9098446,16.126945296000486,0.8063472648000243,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:54:28.142960,GEMM,4000,CPU,6,20,724.376869,36.21884345,16.045862608998505,0.8022931304499252,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:54:44.189300,GEMM,4000,CPU,7,20,637.519669,31.87598345,16.02830473100039,0.8014152365500194,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:55:00.218044,GEMM,4000,CPU,8,20,570.00025,28.500012500000004,16.04241411700059,0.8021207058500295,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:55:16.260895,GEMM,4000,CPU,9,20,572.924437,28.64622185,16.0864174849994,0.8043208742499701,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:55:32.347773,GEMM,4000,CPU,10,20,578.781111,28.93905555,15.99298840299889,0.7996494201499444,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:55:48.341254,GEMM,4000,GPU,1,20,24.130000000121072,1.2065000000060535,0.12178126699836866,0.006089063349918433,0.11687014770507813,0.005843507385253906,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:48.495697,GEMM,4000,GPU,2,20,58.18999999994412,2.909499999997206,0.11624363599912613,0.0058121817999563065,0.11622502136230468,0.005811251068115234,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:48.653605,GEMM,4000,GPU,3,20,25.121999999973923,1.2560999999986961,0.11633537899979274,0.005816768949989637,0.11631718444824218,0.005815859222412109,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:48.807706,GEMM,4000,GPU,4,20,58.74699999997392,2.937349999998696,0.11653610400026082,0.005826805200013041,0.11651884460449219,0.005825942230224609,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:48.961928,GEMM,4000,GPU,5,20,25.337000000057742,1.266850000002887,0.11575074400025187,0.005787537200012594,0.11573471832275391,0.0057867359161376955,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:49.120038,GEMM,4000,GPU,6,20,33.661000000080094,1.6830500000040047,0.11642813800062868,0.005821406900031434,0.11641129302978516,0.005820564651489258,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:49.275039,GEMM,4000,GPU,7,20,53.30899999989197,2.6654499999945984,0.11579884399907314,0.005789942199953657,0.11578163146972656,0.005789081573486328,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:49.432778,GEMM,4000,GPU,8,20,30.14199999999255,1.5070999999996275,0.11637915000028443,0.0058189575000142215,0.11636224365234375,0.005818112182617187,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:49.586872,GEMM,4000,GPU,9,20,56.70200000004843,2.8351000000024213,0.11629772000014782,0.005814886000007391,0.116279296875,0.00581396484375,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:49.741021,GEMM,4000,GPU,10,20,28.4660000000149,1.423300000000745,0.11601093200079049,0.005800546600039524,0.11598326110839843,0.005799163055419922,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T14:55:51.602148,GEMM,8000,CPU,1,5,1099.142145,219.828429,30.577654564000113,6.115530912800023,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:56:22.180397,GEMM,8000,CPU,2,5,1093.789497,218.75789939999999,30.56902894199993,6.113805788399986,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:56:52.749920,GEMM,8000,CPU,3,5,1138.1064,227.62127999999998,30.607344264999483,6.121468852999897,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:57:23.357662,GEMM,8000,CPU,4,5,1110.774012,222.15480240000002,30.77958377899995,6.15591675579999,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:57:54.137649,GEMM,8000,CPU,5,5,1090.689224,218.13784479999998,30.480990568999914,6.096198113799983,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:58:24.619110,GEMM,8000,CPU,6,5,1155.514009,231.1028018,30.498348989998703,6.0996697979997405,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:58:55.117925,GEMM,8000,CPU,7,5,1074.208798,214.8417596,30.518188845000623,6.103637769000125,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:59:25.636578,GEMM,8000,CPU,8,5,1083.910006,216.78200120000002,30.48333639700104,6.096667279400208,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T14:59:56.120338,GEMM,8000,CPU,9,5,1091.380629,218.2761258,30.475098388000333,6.0950196776000665,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T15:00:26.595880,GEMM,8000,CPU,10,5,1087.497948,217.49958959999998,30.49959994799974,6.0999199895999485,,,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CPU_perf_counter_batched,rapl,
2025-09-16T15:00:57.095915,GEMM,8000,GPU,1,5,76.91899999999441,15.383799999998882,0.22784129300089262,0.045568258600178525,0.22303744506835937,0.044607489013671876,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:57.350766,GEMM,8000,GPU,2,5,63.50900000007823,12.701800000015647,0.22215112800040515,0.04443022560008103,0.222129150390625,0.044425830078125,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:57.606428,GEMM,8000,GPU,3,5,97.45100000011735,19.49020000002347,0.22209690599993337,0.044419381199986674,0.22207772827148436,0.044415545654296874,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:57.863596,GEMM,8000,GPU,4,5,62.47099999990314,12.494199999980628,0.22246196899868664,0.04449239379973733,0.22244454956054688,0.044488909912109374,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:58.123479,GEMM,8000,GPU,5,5,70.11900000018068,14.023800000036136,0.22243687399895862,0.04448737479979172,0.22241973876953125,0.04448394775390625,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:58.383352,GEMM,8000,GPU,6,5,95.23699999996461,19.047399999992923,0.2223362629993062,0.04446725259986124,0.2223134765625,0.0444626953125,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:58.643371,GEMM,8000,GPU,7,5,64.71099999989383,12.942199999978765,0.22308283900019887,0.04461656780003977,0.22305877685546874,0.04461175537109375,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:58.903249,GEMM,8000,GPU,8,5,96.377000000095,19.275400000018998,0.22305745000085153,0.044611490000170305,0.22303948974609375,0.04460789794921875,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:59.163282,GEMM,8000,GPU,9,5,62.44399999990128,12.488799999980255,0.22272440000051574,0.04454488000010315,0.22270565795898437,0.04454113159179687,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
2025-09-16T15:00:59.423186,GEMM,8000,GPU,10,5,70.28700000001118,14.057400000002236,0.2225195539995184,0.04450391079990368,0.22249778747558593,0.044499557495117185,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NVIDIA GeForce RTX 3090,580.65.06,yes,CUDA_events_batched_power_sampled,nvml_total_energy,
